user_id,first_name,last_name,full_name,gender,date_of_birth,age,email,phone,address,city,state,country,zipcode,account_created_at,last_login_at,account_status,customer_segment,total_purchases,lifetime_value,average_order_value,preferred_categories,email_subscribed,sms_subscribed,preferred_language,preferred_currency,is_premium_member,referral_code,kyc_verified
USER-418239,Brandi,Olson,Brandi Olson,Other,1969-07-12,56,brandi.olson335@gmail.com,259.571.7717,24605 Sylvia Glen Apt. 895,Masonton,Minnesota,Antigua and Barbuda,75622,2024-03-08 07:47:42,2025-10-01 07:47:42,inactive,regular,17,17409,1024.06,"home,sports,grocery",True,False,French,CAD,False,REF77763,True
USER-363814,Jason,West,Jason West,Other,1990-07-04,35,jason.west957@yahoo.com,887-667-7600,317 Bradley Fork Apt. 496,Shellyshire,Maryland,Czech Republic,94345,2024-05-23 07:47:42,2025-10-25 07:47:42,inactive,regular,12,10129,844.08,"sports,books",True,False,French,EUR,False,REF53908,False
USER-392051,Nicole,Sharp,Nicole Sharp,Female,1969-05-24,56,nicole.sharp435@yahoo.com,001-574-351-0484x80947,0799 Roth Stravenue,Paulmouth,Colorado,Mauritius,38447,2022-02-27 07:47:42,2025-09-07 07:47:42,active,loyal,39,49181,1261.05,"books,clothing,beauty",False,False,Spanish,INR,True,REF86251,True
USER-222904,Pamela,Lang,Pamela Lang,Other,1961-05-09,64,pamela.lang898@gmail.com,710-679-7647,26934 Adams Springs Apt. 390,Robertmouth,West Virginia,Peru,20143,2024-04-12 07:47:42,2025-09-10 07:47:42,inactive,regular,15,7999,533.27,"beauty,clothing",False,False,French,CAD,False,REF70172,False
USER-253448,Lisa,Scott,Lisa Scott,Female,1969-08-23,56,lisa.scott74@yahoo.com,856.906.6992x61382,0399 Thomas Fork Suite 792,Waremouth,South Carolina,Antigua and Barbuda,58045,2024-06-30 07:47:42,2025-11-15 07:47:42,active,new,0,0,0.0,"electronics,grocery",True,False,German,INR,False,REF82174,False
USER-635946,Natasha,Morton,Natasha Morton,Other,1981-11-23,44,natasha.morton204@yahoo.com,810-473-5128,33302 Christina Forks,South Amberburgh,Texas,Colombia,38173,2024-06-03 07:47:42,2025-11-24 07:47:42,active,new,0,0,0.0,"clothing,sports",False,False,French,USD,False,REF28314,True
USER-228887,Darlene,Gray,Darlene Gray,Female,1959-10-01,66,darlene.gray821@yahoo.com,001-706-994-3069x523,537 Antonio Light,Kimberlyport,Montana,Mauritania,12342,2025-08-10 07:47:42,2025-11-25 07:47:42,active,occasional,3,1380,460.0,"home,toys",True,False,Spanish,USD,False,REF96546,True
USER-110334,Scott,Baker,Scott Baker,Male,1986-06-24,39,scott.baker640@hotmail.com,748-675-3119x80425,55078 Pierce Route Suite 860,West Johnmouth,Georgia,United Kingdom,54266,2021-11-17 07:47:42,2025-10-26 07:47:42,active,regular,12,8776,731.33,"books,grocery,home",True,True,English,CAD,False,REF86561,False
USER-899383,Michael,Williams,Michael Williams,Male,1997-09-06,28,michael.williams826@hotmail.com,(721)831-7019,87314 Linda Port Suite 629,New Lisa,Indiana,Israel,74669,2021-04-15 07:47:42,2025-10-12 07:47:42,active,regular,5,7627,1525.4,"books,toys,sports",True,True,Spanish,INR,False,REF38963,True
USER-581827,Lisa,Wells,Lisa Wells,Other,1997-08-15,28,lisa.wells914@hotmail.com,(944)216-0332x8880,1202 Jessica Shoal Apt. 175,Lake Blakehaven,Massachusetts,Andorra,64420,2024-12-09 07:47:42,2025-11-02 07:47:42,active,regular,5,8912,1782.4,"toys,sports",True,True,English,USD,False,REF63547,False
USER-564023,Edward,Valentine,Edward Valentine,Male,1959-12-25,65,edward.valentine910@yahoo.com,787-292-1046x627,2036 Timothy Trafficway Suite 483,Georgeshire,Connecticut,Slovakia (Slovak Republic),59131,2023-10-04 07:47:42,2025-09-13 07:47:42,active,occasional,1,4934,4934.0,grocery,False,False,French,USD,False,REF75409,False
USER-978936,Christina,Berry,Christina Berry,Female,1969-04-23,56,christina.berry211@hotmail.com,923.483.6806x0145,197 Cody Cape Apt. 967,Washingtonview,Florida,Denmark,97694,2023-10-28 07:47:42,2025-11-12 07:47:42,active,occasional,5,3593,718.6,"sports,clothing",False,False,German,GBP,False,REF42606,False
USER-342111,Lisa,Boone,Lisa Boone,Female,1969-06-05,56,lisa.boone899@hotmail.com,(309)425-1920,704 Karen Prairie,Davidbury,Washington,Mexico,92910,2023-04-13 07:47:42,2025-11-27 07:47:42,active,occasional,5,2499,499.8,grocery,True,False,Hindi,GBP,False,REF57123,False
USER-121489,Gina,Martin,Gina Martin,Female,1980-11-17,45,gina.martin742@gmail.com,285-951-1639x71492,8739 Moore Curve,Heatherville,New Jersey,Grenada,41103,2023-06-01 07:47:42,2025-10-07 07:47:42,active,loyal,28,31410,1121.79,"books,sports",True,True,Spanish,CAD,True,REF94542,True
USER-986993,Gregory,Miller,Gregory Miller,Male,1983-11-24,42,gregory.miller374@hotmail.com,912.949.7736,9787 Cassandra Way Suite 571,Kennethport,Wisconsin,Chile,26394,2025-08-23 07:47:42,2025-11-01 07:47:42,active,loyal,49,25202,514.33,"electronics,home,grocery",False,False,Spanish,GBP,True,REF28564,False
USER-392042,George,Sullivan,George Sullivan,Male,1993-09-02,32,george.sullivan420@yahoo.com,280.629.9034,094 Carolyn Manor,Perkinschester,Maine,Brunei Darussalam,07128,2024-03-01 07:47:42,2025-11-09 07:47:42,active,regular,12,19283,1606.92,home,False,False,German,EUR,False,REF40965,True
USER-946964,Michael,Webb,Michael Webb,Male,1969-06-03,56,michael.webb730@yahoo.com,(442)266-2254,015 Steven Coves Apt. 722,North Caitlin,Nebraska,Cyprus,11580,2025-06-25 07:47:42,2025-11-22 07:47:42,active,occasional,3,1964,654.67,"beauty,grocery",True,True,Hindi,EUR,False,REF42197,True
USER-441288,James,Pruitt,James Pruitt,Male,1958-03-10,67,james.pruitt279@yahoo.com,669-900-1842x93359,596 Buck Orchard,East Barbara,Maryland,Spain,84042,2023-01-13 07:47:42,2025-11-28 07:47:42,active,regular,6,11452,1908.67,grocery,True,True,Spanish,CAD,False,REF58128,False
USER-584867,Richard,Robles,Richard Robles,Male,1978-01-01,47,richard.robles180@yahoo.com,590.822.6247,064 Russell Way,Lake Jamesshire,Alabama,Greece,02584,2021-12-06 07:47:42,2025-11-16 07:47:42,active,occasional,2,846,423.0,"home,electronics",False,False,Hindi,INR,False,REF98804,False
USER-677047,Mary,Collins,Mary Collins,Other,1961-01-25,64,mary.collins414@yahoo.com,473.255.4042x31697,343 Matthews Harbor,Clementsview,Nevada,Saint Pierre and Miquelon,75330,2020-12-05 07:47:42,2025-09-24 07:47:42,active,regular,16,17884,1117.75,"toys,grocery,home",False,True,Hindi,INR,False,REF26546,True
USER-316943,Francisco,Lewis,Francisco Lewis,Male,1969-09-28,56,francisco.lewis377@hotmail.com,001-925-528-7835,3302 Rodney Courts Apt. 247,East Johnfort,North Carolina,Egypt,30967,2021-03-11 07:47:42,2025-10-23 07:47:42,active,loyal,48,33513,698.19,"beauty,electronics",False,False,Spanish,USD,True,REF38255,False
USER-912721,Sarah,Smith,Sarah Smith,Other,1959-07-09,66,sarah.smith151@hotmail.com,(237)420-3350x516,5587 Linda Grove,Codytown,Florida,Egypt,64395,2023-05-23 07:47:42,2025-09-16 07:47:42,active,occasional,2,2973,1486.5,electronics,True,False,French,INR,False,REF62329,False
USER-847519,Madison,Wolfe,Madison Wolfe,Female,1984-03-15,41,madison.wolfe904@gmail.com,(445)764-1199,191 Lynn Street Suite 053,East Malikhaven,Mississippi,Suriname,05166,2024-10-06 07:47:42,2025-10-02 07:47:42,active,loyal,50,21682,433.64,clothing,False,False,English,GBP,True,REF70960,False
USER-785173,Monica,Collins,Monica Collins,Female,2003-03-08,22,monica.collins613@gmail.com,+1-471-457-5571x663,621 Snow Stravenue,North Mary,Nebraska,Fiji,56938,2024-04-06 07:47:42,2025-10-16 07:47:42,active,occasional,5,4408,881.6,"clothing,home",False,True,French,CAD,False,REF31750,True
USER-206223,Jeffrey,Stewart,Jeffrey Stewart,Male,1959-12-03,65,jeffrey.stewart729@gmail.com,761.850.4205x986,608 Julie Ramp,Wileyport,New Hampshire,Nepal,25384,2022-10-06 07:47:42,2025-10-27 07:47:42,active,loyal,36,27166,754.61,"electronics,sports",False,False,Hindi,INR,True,REF55472,False
USER-398767,Amanda,Williams,Amanda Williams,Female,2004-11-19,21,amanda.williams821@yahoo.com,001-561-203-9278x88818,8785 Alison Spur,South Shawnaside,Montana,Fiji,69052,2023-01-06 07:47:42,2025-09-17 07:47:42,active,loyal,34,44854,1319.24,"electronics,beauty,books",True,True,German,GBP,True,REF96588,False
USER-866980,Michael,Fisher,Michael Fisher,Other,1967-07-19,58,michael.fisher274@gmail.com,(209)265-6882x672,472 Stephen Knoll,Mooretown,Georgia,Lesotho,95397,2025-02-08 07:47:42,2025-11-12 07:47:42,active,occasional,2,1263,631.5,"toys,clothing",True,True,French,USD,False,REF27424,True
USER-538698,Robert,Smith,Robert Smith,Other,1995-06-18,30,robert.smith428@gmail.com,001-308-630-6978x9995,7490 Gray Passage Suite 751,South Steven,Maine,Guatemala,10912,2021-06-06 07:47:42,2025-11-11 07:47:42,active,regular,13,8450,650.0,home,True,False,German,USD,False,REF38717,False
USER-273648,Miranda,Morgan,Miranda Morgan,Other,1976-06-07,49,miranda.morgan117@gmail.com,864-556-0595,02585 Rivera Turnpike,New Brandonmouth,Kansas,Gabon,27961,2025-06-19 07:47:42,2025-09-06 07:47:42,active,regular,15,15105,1007.0,"grocery,home",False,False,Hindi,EUR,False,REF97523,False
USER-945350,Jason,Townsend,Jason Townsend,Other,1958-08-30,67,jason.townsend919@yahoo.com,330.731.6787x1926,0254 Morris Shoals,Nuneztown,Oklahoma,Finland,14066,2024-07-15 07:47:42,2025-11-02 07:47:42,active,occasional,4,4459,1114.75,"books,sports,beauty",False,True,Hindi,GBP,False,REF43769,True
USER-964098,Anthony,Peterson,Anthony Peterson,Male,1972-07-16,53,anthony.peterson229@gmail.com,409.698.3976x73887,300 Betty Highway,Lewisborough,Connecticut,Honduras,37476,2021-03-06 07:47:42,2025-11-02 07:47:42,inactive,occasional,2,4303,2151.5,beauty,False,False,German,CAD,False,REF53412,False
USER-185070,Danny,Moore,Danny Moore,Male,1997-03-29,28,danny.moore639@hotmail.com,707.641.7996,1896 Dustin Drives,Hernandezfort,Wisconsin,Isle of Man,91358,2023-03-20 07:47:42,2025-09-07 07:47:42,active,loyal,30,49140,1638.0,"toys,clothing",False,False,English,GBP,True,REF58546,True
USER-422969,Jesse,Murphy,Jesse Murphy,Male,1976-05-04,49,jesse.murphy901@gmail.com,7228302340,58904 Sandra Vista Apt. 805,Castanedaville,New Jersey,Samoa,24677,2023-02-26 07:47:42,2025-10-11 07:47:42,active,regular,17,12046,708.59,"sports,books",True,False,Spanish,CAD,False,REF52879,False
USER-994643,Benjamin,Powell,Benjamin Powell,Male,2000-12-16,24,benjamin.powell85@hotmail.com,+1-612-639-2788,2769 Calderon Valleys,New Angelaborough,South Dakota,Libyan Arab Jamahiriya,55064,2025-06-14 07:47:42,2025-11-29 07:47:42,inactive,loyal,33,36143,1095.24,"home,electronics,toys",False,True,English,EUR,True,REF48197,False
USER-811710,Lisa,Hodge,Lisa Hodge,Other,1955-03-27,70,lisa.hodge717@yahoo.com,(802)524-8248,5031 Robin Bypass,Port Steven,California,Saint Kitts and Nevis,61059,2023-11-29 07:47:42,2025-09-06 07:47:42,inactive,regular,6,7706,1284.33,"clothing,electronics",True,True,Hindi,USD,False,REF35198,True
USER-509850,Melissa,James,Melissa James,Female,2001-04-26,24,melissa.james274@hotmail.com,001-814-319-3960,99256 Pamela Stream,Ariasland,Kentucky,Anguilla,66215,2022-08-02 07:47:42,2025-10-24 07:47:42,active,occasional,5,1087,217.4,"home,electronics",False,False,Spanish,CAD,False,REF22598,False
USER-735944,John,Castro,John Castro,Male,1963-08-16,62,john.castro291@gmail.com,310-634-1413x1811,9044 Johnson Lake,Lake Janeburgh,Michigan,Algeria,41770,2025-09-25 07:47:42,2025-10-11 07:47:42,active,occasional,2,4372,2186.0,"books,home",False,False,Spanish,GBP,False,REF97327,False
USER-320774,Jason,Armstrong,Jason Armstrong,Male,1978-03-16,47,jason.armstrong153@gmail.com,(771)848-7831x0314,794 Spencer Grove Apt. 337,Martinezberg,Massachusetts,Faroe Islands,60495,2021-12-20 07:47:42,2025-11-11 07:47:42,inactive,vip,65,358115,5509.46,clothing,False,True,Spanish,USD,True,REF47024,False
USER-821132,Deborah,Montgomery,Deborah Montgomery,Female,1970-07-13,55,deborah.montgomery245@hotmail.com,870.693.3913x69412,3180 Burns Locks Apt. 101,Smithburgh,Alabama,Barbados,56419,2021-11-19 07:47:42,2025-09-30 07:47:42,active,regular,8,15556,1944.5,"books,beauty,clothing",False,True,French,EUR,False,REF61222,True
USER-461848,Alexander,Ferguson,Alexander Ferguson,Male,2004-05-05,21,alexander.ferguson33@hotmail.com,946-612-5360x64004,989 Hicks Path Apt. 703,Marshallport,North Dakota,Zambia,74088,2021-03-13 07:47:42,2025-10-29 07:47:42,active,regular,20,12594,629.7,"beauty,sports",True,False,German,GBP,False,REF84261,True
USER-107800,Jared,Rodriguez,Jared Rodriguez,Male,1990-12-20,34,jared.rodriguez426@yahoo.com,501.277.3759x493,600 Jensen Extension,North Sarahland,North Dakota,Kenya,58480,2025-05-23 07:47:42,2025-09-29 07:47:42,active,occasional,3,1713,571.0,sports,False,False,Spanish,EUR,False,REF64771,True
USER-908305,Thomas,Adams,Thomas Adams,Male,1967-03-24,58,thomas.adams370@gmail.com,(859)767-4333x849,35300 Williamson Union,New Valerie,Hawaii,Holy See (Vatican City State),63421,2021-12-04 07:47:42,2025-10-18 07:47:42,active,occasional,3,3262,1087.33,"sports,clothing",True,False,Hindi,GBP,False,REF79582,False
USER-654418,Brenda,White,Brenda White,Other,1968-07-30,57,brenda.white949@yahoo.com,(636)819-7731x739,653 Michelle Shoals Suite 871,Williamberg,Georgia,Puerto Rico,26201,2022-06-25 07:47:42,2025-11-05 07:47:42,suspended,regular,6,12453,2075.5,"books,grocery,sports",True,False,French,USD,False,REF63390,True
USER-597567,Debbie,Miller,Debbie Miller,Female,1978-11-24,47,debbie.miller937@gmail.com,793-317-9670x605,2506 Sarah Land,Stevenberg,Iowa,Lesotho,16025,2020-12-14 07:47:42,2025-09-14 07:47:42,active,regular,15,18677,1245.13,"books,home",True,True,Hindi,GBP,False,REF61748,False
USER-104493,Karen,Long,Karen Long,Other,1993-05-04,32,karen.long42@gmail.com,001-989-270-1455,866 Michael Crossroad,West Doris,Iowa,Tanzania,62817,2024-09-01 07:47:42,2025-10-04 07:47:42,active,regular,5,12045,2409.0,books,False,True,Hindi,GBP,False,REF88675,True
USER-620760,Cassandra,Phelps,Cassandra Phelps,Other,1993-12-21,31,cassandra.phelps547@yahoo.com,2923600011,84498 Donald Corners Apt. 008,Jonesland,Massachusetts,Svalbard & Jan Mayen Islands,77233,2022-03-16 07:47:42,2025-09-21 07:47:42,active,regular,8,19012,2376.5,"beauty,clothing",True,True,German,USD,False,REF53093,True
USER-603174,Jose,Rios,Jose Rios,Male,2001-02-13,24,jose.rios133@hotmail.com,669-690-8672x3310,655 Jones Dam,Rhodesmouth,Delaware,Marshall Islands,82826,2021-09-17 07:47:42,2025-10-28 07:47:42,active,loyal,29,42013,1448.72,toys,True,True,French,USD,True,REF47850,False
USER-668663,David,Jones,David Jones,Other,1972-06-22,53,david.jones655@hotmail.com,(320)963-1864,1693 Hunter Island Apt. 676,Port Anthony,California,Hungary,25350,2025-07-12 07:47:42,2025-11-21 07:47:42,inactive,new,0,0,0.0,sports,True,False,Spanish,USD,False,REF69151,False
USER-227338,Joshua,Copeland,Joshua Copeland,Other,1958-01-26,67,joshua.copeland856@gmail.com,001-819-932-5282,499 Singleton Expressway Apt. 529,South Pamela,Connecticut,United States Minor Outlying Islands,32010,2021-07-17 07:47:42,2025-09-23 07:47:42,active,regular,8,12884,1610.5,"clothing,home",True,False,Spanish,INR,False,REF34811,False
USER-860548,Jason,Scott,Jason Scott,Male,1968-03-26,57,jason.scott824@hotmail.com,843.668.6811x14330,5906 Kimberly Pines Suite 902,West Annafort,Rhode Island,Anguilla,11664,2021-06-19 07:47:42,2025-11-19 07:47:42,active,new,0,0,0.0,"home,books",True,False,French,USD,False,REF54588,False
USER-931169,Tammy,Ray,Tammy Ray,Female,2001-08-24,24,tammy.ray827@gmail.com,8468372162,80295 Barrett Radial Suite 737,East James,Alaska,Saint Kitts and Nevis,67179,2023-01-15 07:47:42,2025-10-10 07:47:42,active,regular,11,15175,1379.55,"clothing,beauty,grocery",False,False,German,GBP,False,REF94217,False
USER-308785,Wayne,Hogan,Wayne Hogan,Male,2005-02-13,20,wayne.hogan464@hotmail.com,(379)355-1924x741,86256 Roy Cove,South Sylvia,Utah,Lesotho,60276,2024-11-09 07:47:42,2025-11-30 07:47:42,inactive,regular,5,15888,3177.6,"beauty,sports,grocery",True,False,German,USD,False,REF27574,True
USER-723534,Dale,Diaz,Dale Diaz,Other,1972-07-02,53,dale.diaz785@yahoo.com,001-423-430-0805x6308,78831 Dana Forks,New Steven,Kentucky,Niue,22951,2025-04-05 07:47:42,2025-09-16 07:47:42,closed,loyal,35,38139,1089.69,"beauty,electronics,books",True,False,Spanish,GBP,True,REF80396,False
USER-407706,Mike,Jarvis,Mike Jarvis,Male,1953-09-22,72,mike.jarvis110@yahoo.com,+1-952-220-7201,2796 Crystal Islands,New Theodore,Maine,Mexico,88767,2025-08-09 07:47:42,2025-10-23 07:47:42,active,occasional,2,2615,1307.5,books,False,False,English,CAD,False,REF57682,True
USER-622491,Andrea,Weber,Andrea Weber,Female,1960-09-08,65,andrea.weber308@yahoo.com,(651)400-5108x194,0722 Marco Drives,East Hannah,Nevada,Brunei Darussalam,02187,2023-08-19 07:47:42,2025-11-28 07:47:42,active,vip,122,221837,1818.34,home,True,False,English,USD,True,REF44629,False
USER-433774,Patrick,Rice,Patrick Rice,Male,1995-12-01,29,patrick.rice591@hotmail.com,342.843.7539,6316 Salazar Villages,Port Sue,Oregon,Seychelles,04450,2024-09-21 07:47:42,2025-09-17 07:47:42,active,occasional,2,902,451.0,"clothing,toys,beauty",False,False,English,INR,False,REF15339,False
USER-540581,Justin,Acosta,Justin Acosta,Male,1965-03-28,60,justin.acosta342@gmail.com,830.345.4410,5801 Daniel Court Suite 642,Bettytown,Montana,Jordan,04515,2024-05-27 07:47:42,2025-11-24 07:47:42,active,loyal,23,39277,1707.7,"electronics,sports",False,False,Hindi,USD,True,REF44640,True
USER-719555,Betty,Gutierrez,Betty Gutierrez,Other,1950-08-26,75,betty.gutierrez814@gmail.com,809.324.1150x50969,2322 Mark Villages Apt. 774,North Mark,Washington,Saint Martin,21790,2024-07-10 07:47:42,2025-11-20 07:47:42,inactive,regular,10,15624,1562.4,"clothing,beauty,electronics",False,True,Spanish,EUR,False,REF99449,True
USER-527725,David,Morse,David Morse,Male,1964-09-12,61,david.morse536@gmail.com,001-347-762-5395x011,8882 Williams Corner Suite 489,Luischester,Hawaii,Singapore,24300,2021-01-02 07:47:42,2025-10-27 07:47:42,active,regular,11,13071,1188.27,toys,True,False,Spanish,CAD,False,REF48365,False
USER-242827,Alicia,Young,Alicia Young,Female,1970-03-08,55,alicia.young422@yahoo.com,+1-680-497-1861,592 Mark Underpass Suite 967,West Susan,Rhode Island,Christmas Island,43555,2022-09-02 07:47:42,2025-10-25 07:47:42,active,regular,8,16581,2072.62,"grocery,electronics,toys",False,True,French,EUR,False,REF85578,True
USER-954008,Manuel,Crawford,Manuel Crawford,Other,1970-07-23,55,manuel.crawford123@gmail.com,937-898-3045,89589 Buck Camp Apt. 522,Markville,New Hampshire,Cambodia,12004,2022-02-24 07:47:42,2025-10-30 07:47:42,closed,loyal,21,27564,1312.57,"electronics,beauty,grocery",False,True,Spanish,GBP,True,REF24760,True
USER-783517,Brian,Harris,Brian Harris,Male,1962-04-26,63,brian.harris114@hotmail.com,596.200.8347x61289,399 Ray Wall,Peterville,New York,Poland,97556,2021-04-05 07:47:42,2025-09-02 07:47:42,active,vip,77,228969,2973.62,home,True,False,French,INR,True,REF59640,False
USER-564950,Megan,Martinez,Megan Martinez,Other,1995-01-09,30,megan.martinez879@hotmail.com,860-333-8788x52858,309 Deanna Mountains Apt. 794,Kimberlyshire,Wyoming,Mayotte,61765,2022-05-09 07:47:42,2025-11-12 07:47:42,inactive,regular,16,8080,505.0,"sports,grocery,toys",False,False,English,GBP,False,REF10400,False
USER-586101,Luis,Baird,Luis Baird,Male,2004-10-24,21,luis.baird801@hotmail.com,+1-444-857-4441x0769,9160 Wright Prairie Apt. 985,Justinbury,Missouri,Burkina Faso,39523,2020-12-05 07:47:42,2025-11-23 07:47:42,active,occasional,5,2868,573.6,books,True,False,French,EUR,False,REF65856,True
USER-596221,Stephanie,Walsh,Stephanie Walsh,Other,2003-10-30,22,stephanie.walsh601@hotmail.com,001-707-899-6585x7837,073 Wendy Run Apt. 776,South Thomasport,Oklahoma,Papua New Guinea,29085,2023-05-14 07:47:42,2025-10-17 07:47:42,active,regular,12,12362,1030.17,"grocery,sports",False,True,German,EUR,False,REF67426,True
USER-117978,Brandon,Morse,Brandon Morse,Male,1966-08-04,59,brandon.morse498@gmail.com,700-678-8369x22338,85023 Kathy Dam Suite 532,South Bonnie,Kansas,American Samoa,79670,2023-10-04 07:47:42,2025-11-02 07:47:42,active,new,0,0,0.0,"home,electronics,grocery",False,False,English,GBP,False,REF96283,False
USER-882660,Judy,Edwards,Judy Edwards,Female,2006-08-17,19,judy.edwards65@hotmail.com,914-997-2490x32234,555 Neal Canyon,Sparksmouth,Maine,Belarus,04876,2022-09-25 07:47:42,2025-11-17 07:47:42,active,regular,14,9130,652.14,"home,beauty,sports",True,True,English,GBP,False,REF82597,False
